;Código da Escola;Nome da Escola;Dependência Administrativa;Aprovação;Reprovação;Abandono;NO_REGIAO;SG_UF;TP_LOCALIZACAO;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_LABORATORIO_INFORMATICA;IN_BIBLIOTECA;IN_BANHEIRO;IN_AGUA_POTAVEL;Energia;Esgoto;IN_BANHEIRO_PNE;IN_ACESSIBILIDADE_CORRIMAO;IN_ACESSIBILIDADE_ELEVADOR;IN_ACESSIBILIDADE_VAO_LIVRE;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_SINAL_SONORO;IN_ACESSIBILIDADE_SINAL_TATIL;IN_ACESSIBILIDADE_SINAL_VISUAL
6560;31160237;EE GERALDINO RODRIGUES CUNHA;Estadual;75.2;12.4;12.4;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
6561;31160245;EE LEANDRO ANTONIO DE VITO;Estadual;97.6;2.4;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6562;31160253;COLEGIO TIRADENTES PMMG;Estadual;93.3;6.7;0;Sudeste;MG;Urbana;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0
6563;31160261;EE CARMELITA CARVALHO GARCIA;Estadual;83.2;9.4;7.4;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
6564;31166359;ASSEIJ - COLEGIO NOSSA SENHORA DAS DORES;Privada;98.5;1.5;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
6565;31166456;COL RUBEM ALVES;Privada;98.5;1.5;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
6566;31166481;COLEGIO CENECISTA DR JOSE FERREIRA;Privada;100;0;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6567;31349321;EE FRANCISCO CANDIDO XAVIER;Estadual;89;2.7;8.3;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6568;31376663;CENTRO DE ENSINO GRAU TECNICO UBERABA;Privada;100;0;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
6569;31009107;IFTM - CAMPUS UBERLANDIA CENTRO;Federal;96.6;3.4;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1
6570;31166553;IFTM - CAMPUS UBERLANDIA;Federal;96.6;2.9;0.5;Sudeste;MG;Rural;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6571;31167258;EE GUIOMAR DE FREITAS COSTA;Estadual;78.2;9.1;12.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
6572;31167304;EE PROFESSORA JUVENILIA FERREIRA DOS SANTOS;Estadual;85.7;10.6;3.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
6573;31167401;EE ANGELA TEIXEIRA DA SILVA;Estadual;90.4;4.4;5.2;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0
6574;31167568;EE BUENO BRANDAO;Estadual;83.6;2.3;14.1;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
6575;31167622;EE JOAO REZENDE;Estadual;75.9;19.2;4.9;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
6576;31167649;EE DA CIDADE INDUSTRIAL;Estadual;81.4;6.2;12.4;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
6577;31167738;EE TEOTONIO VILELA;Estadual;84;5.3;10.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
6578;31170321;ESCOLA SESI GUIOMAR DE FREITAS COSTA;Privada;98.7;1.3;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6579;31170402;COL MARISTA CHAMPAGNAT;Privada;93.9;6.1;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
6580;31220094;COL NACIONAL;Privada;98.7;1;0.3;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6581;31318426;COLEGIO OLIMPO;Privada;99.6;0.4;0;Sudeste;MG;Urbana;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0
6582;31323942;ASSOCIACAO EDUCACIONAL JOHANN KEPLER;Privada;97.5;2.5;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1
6583;31362298;COLEGIO TIRADENTES PMMG;Estadual;96.9;3.1;0;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6584;31375268;INSTITUTO PROPE;Privada;83.3;8.3;8.4;Sudeste;MG;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0
6585;31148458;EE APARICIO ALVES MURTA;Estadual;97.3;0;2.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0
6586;31108987;EE DOM ELISEU;Estadual;93.1;0;6.9;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6587;31109029;EE VIRGILIO DE MELO FRANCO;Estadual;90.4;0.8;8.8;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
6588;31109045;EE MARIA ASSUNES GONCALVES;Estadual;82.1;3.9;14;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6589;31114812;COLEGIO CENECISTA NOSSA SENHORA DO CARMO;Privada;100;0;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
6590;31239399;EE JUVENCIO MARTINS FERREIRA;Estadual;99.4;0;0.6;Sudeste;MG;Rural;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6591;31342475;EE ELISA DE OLIVEIRA CAMPOS;Estadual;100;0;0;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6592;31376671;IEL - INSTITUTO EDUCACIONAL LATTES;Privada;100;0;0;Sudeste;MG;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0
6593;31322601;EE DARCI RIBEIRO;Estadual;95.1;2.9;2;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6594;31129836;EE PROFESSOR MANUEL RUFINO;Estadual;89.2;4.8;6;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1
6595;31063428;EE ANTONIO ESTEVES DOS ANJOS;Estadual;89.3;1.2;9.5;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6596;31082384;EE JOAO DIAS DE AMORIM;Estadual;97.7;1.1;1.2;Sudeste;MG;Urbana;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6597;31174882;EE AFONSO PENA;Estadual;77.7;9.9;12.4;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
6598;31174904;EE PROFESSOR FABIO SALLES;Estadual;82.1;3.6;14.3;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6599;31175013;EE DEPUTADO DOMINGOS DE FIGUEIREDO;Estadual;75;5.9;19.1;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6600;31175081;EE SAO SEBASTIAO;Estadual;67.6;18.9;13.5;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
6601;31175099;EE CORACAO DE JESUS;Estadual;92.7;5.1;2.2;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6602;31217719;EE PROFESSOR ANTONIO CORREA CARVALHO;Estadual;100;0;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0
6603;31293687;COLEGIO MARISTA - VARGINHA;Privada;99;1;0;Sudeste;MG;Urbana;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;1
6604;31334073;CEFET-MG - UNED VARGINHA;Federal;94.2;3.6;2.2;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
6605;31366269;COLEGIO AGAPE DOM;Privada;100;0;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1
6606;31368954;ESCOLA SESI ALOYSIO RIBEIRO DE ALMEIDA UNIDADE I;Privada;94.6;5.4;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
6607;31082945;EE PRESIDENTE TANCREDO DE ALMEIDA NEVES;Estadual;82.5;5.3;12.2;Sudeste;MG;Urbana;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6608;31082953;EE JOSEPH HEIN;Estadual;70.6;9;20.4;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6609;31082996;EE DE GUAICUI;Estadual;83;4.3;12.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1
6610;31063509;EE PADRE JOSE SILVEIRA;Estadual;89.8;6.5;3.7;Sudeste;MG;Urbana;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0
6611;31063517;EE DEPUTADO EDGAR PEREIRA;Estadual;90.8;3.3;5.9;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6612;31063525;EE JOAO CARDOSO GODINHO;Estadual;100;0;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6613;31217352;EE MANOEL ALVES DE ALMEIDA;Estadual;91.4;1.1;7.5;Sudeste;MG;Rural;0;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0
6614;31109151;EE PEDRO PEREIRA GUIMARAES;Estadual;81.8;8.3;9.9;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
6615;31063592;EE MARIA MATOS SILVA;Estadual;94.5;1.2;4.3;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6616;31350133;ESCOLA FAMILIA AGRICOLA DE VEREDINHA;Privada;100;0;0;Sudeste;MG;Rural;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1
6617;31010987;EE FRANCISCO VIANA;Estadual;90.1;5.9;4;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
6618;31011029;EE MACHADO DE ASSIS;Estadual;76.6;20.7;2.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
6619;31011037;EE MARIA DA PIEDADE FONSECA;Estadual;88;6;6;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
6620;31011061;EE PROFESSOR GUILHERME HALLAIS FRANCA;Estadual;94.6;0;5.4;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0
6621;31331121;COLEGIO TIRADENTES DA PMMG - UNIDADE VESPASIANO;Estadual;94.1;5.9;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0
6622;31345857;ESCOLA SESI ANTONIO QUIRINO DA COSTA;Privada;97.3;2.7;0;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6623;31374288;EE DE ENSINO MEDIO;Estadual;82;11.2;6.8;Sudeste;MG;Urbana;0;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6624;31128074;COL DE APLICACAO DA UFV - COLUNI;Federal;95.2;2.3;2.5;Sudeste;MG;Urbana;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;0
6625;31129992;EE DR RAIMUNDO ALVES TORRES;Estadual;86.4;12.4;1.2;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6626;31045764;EE PAULO LUIZ;Estadual;66.2;25.7;8.1;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6627;31148521;EE NOSSA SENHORA DA LAPA;Estadual;92.7;4.1;3.2;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6628;31237850;ESCOLA FAMILIA AGRICOLA DE VIRGEM DA LAPA;Privada;100;0;0;Sudeste;MG;Rural;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0
6629;31045799;EE NOSSA SENHORA DO PATROCINIO;Estadual;84.1;9.2;6.7;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6630;31182222;EE DOUTOR CELSO MACHADO;Estadual;74.7;12.9;12.4;Sudeste;MG;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6631;31099589;EE CAPITAO GODOY;Estadual;95;2.9;2.1;Sudeste;MG;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
6632;32025858;EMEF AUGUSTA LAMAS DAVILA;Municipal;--;--;--;Sudeste;ES;Urbana;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0
6633;32025920;CEEFMTI AFONSO CLAUDIO;Estadual;95.9;4.1;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6634;32005067;CEIER DE AGUIA BRANCA;Estadual;99.1;0.9;0;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0
6635;32000057;EEEFM SEBASTIAO COIMBRA ELIZEU;Estadual;97.1;2.9;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6636;32045360;EEEFM PROFESSOR PEDRO SIMAO;Estadual;99.5;0;0.5;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6637;32045379;CEEFMTI ARISTEU AGUIAR;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0
6638;32046022;EEEFM JOSE CORRENTE;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6639;32046103;EEEFM SIRENA REZENDE FONSECA;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6640;32046219;IFES - CAMPUS DE ALEGRE;Federal;94.2;4.8;1;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6641;32041756;EEEFM CAMILA MOTTA;Estadual;98.3;1.7;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
6642;32041772;ESCOLA FAMILIA AGRICOLA DE ALFREDO CHAVES - MEPES;Privada;97.1;1.5;1.4;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6643;32009038;EEEFM PASTOR ANTONIO NUNES DE CARVALHO;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6644;32042647;EEEFM CORONEL GOMES DE OLIVEIRA;Estadual;95;4.5;0.5;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
6645;32043171;ESCOLA FAMILIA AGRICOLA DE OLIVANIA - MEPES;Privada;92.8;6.2;1;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
6646;32082231;CEEMTI PAULO FREIRE;Estadual;98.9;1.1;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0
6647;32050984;EEEFM CANDIDA POVOA;Estadual;98.7;1.3;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0
6648;32019688;ESCOLA CASA DO ESTUDANTE;Privada;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6649;32019807;CEEMTI MONSENHOR GUILHERME SCHMITZ;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6650;32020023;EEEFM PROFESSOR APARICIO ALVARENGA;Estadual;94;6;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
6651;32020333;EEEFM ERMENTINA LEAL;Estadual;93.4;4.9;1.7;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6652;32020341;EEEFM CABOCLO BERNARDO;Estadual;94.1;4.9;1;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0
6653;32020643;EEEFM PRIMO BITTI;Estadual;97.4;2.3;0.3;Sudeste;ES;Urbana;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0
6654;32073330;EEEFM MISAEL PINTO NETTO;Estadual;95.6;3.4;1;Sudeste;ES;Urbana;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6655;32079982;SESI ES - CENTRO DE ATIVIDADES SERGIO ROGERIO DE CASTRO;Privada;99.2;0.8;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
6656;32081294;EEIEFM ALDEIA CAIEIRAS VELHA;Estadual;96;2;2;Sudeste;ES;Rural;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0
6657;32084110;CENTRO EDUCACIONAL PRAIA DE COQUEIRAL;Privada;95.5;4.5;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
6658;32102003;IFES - CAMPUS ARACRUZ;Federal;97;2.1;0.9;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
6659;32051328;EEEFM FERNANDO DE ABREU;Estadual;99.7;0;0.3;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
6660;32009461;EEEFM JOSE DAMASCENO FILHO;Estadual;99.8;0;0.2;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
6661;32080867;CEEMTI BAIXO GUANDU;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
6662;32000960;CENTRO EDUCACIONAL SAO FRANCISCO DE ASSIS;Privada;92.9;7.1;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
6663;32000987;CEEFMTI JOAO XXIII;Estadual;99.1;0.9;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6664;32078226;ESCOLA FAMILIA AGRICOLA JACYRA DE PAULA MINIGUITE - MEPES;Privada;100;0;0;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6665;32081332;IFES - CAMPUS BARRA DE SAO FRANCISCO;Federal;98.4;0;1.6;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6666;32005504;ESCOLA FAMILIA AGRICOLA DE ENSINO MEDIO E EDUCACAO PROFISSIONAL DE BOA ESPERANCA - MEPES;Privada;97;0.8;2.2;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
6667;32005601;CEIER DE BOA ESPERANCA;Estadual;98.8;1.2;0;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0
6668;32005652;EEEFM ANTONIO DOS SANTOS NEVES;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
6669;32005954;EEEFM SOBRADINHO;Estadual;97.3;2.7;0;Sudeste;ES;Urbana;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0
6670;32051840;EEEFM HORACIO PLINIO;Estadual;98.6;1.4;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0
6671;32026552;EEEFM ALVARO CASTELO;Estadual;90.8;9.2;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6672;32026846;EEEFM SAO JORGE;Estadual;98.8;0;1.2;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6673;32052103;EEEM CEI ATTILA DE ALMEIDA MIRANDA;Estadual;95.4;4.6;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
6674;32052189;EEEFM AGOSTINHO SIMONATO;Estadual;98;2;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1
6675;32052308;CEEFMTI FRANCISCO COELHO AVILA JUNIOR;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1
6676;32052367;CENTRO DE ATIVIDADES JONES DOS SANTOS NEVES;Privada;99.1;0.9;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0
6677;32052405;EEEFM LIONS SEBASTIAO PAIVA VIDAURRE;Estadual;96.2;3.8;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1
6678;32052529;EEEFM PRESIDENTE GETULIO VARGAS;Estadual;99.4;0.6;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1
6679;32052545;EEEFM PROF CLAUDIONOR RIBEIRO;Estadual;98.4;1.6;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
6680;32052618;EEEFM PROF HOSANA SALLES;Estadual;98.8;1.2;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0
6681;32052693;EEEFM WILSON RESENDE;Estadual;97.3;2.7;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6682;32052731;CEEFMTI LICEU MUNIZ FREIRE;Estadual;98.4;1.6;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6683;32052847;EEEFM PROF PETRONILHA VIDIGAL;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0
6684;32052936;CE LAURO PINHEIRO;Privada;96.9;3.1;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
6685;32053860;EEEFM ZACHEU MOREIRA DA FRAGA;Estadual;99;1;0;Sudeste;ES;Rural;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6686;32079583;IFES - CAMPUS CACHOEIRO DE ITAPEMIRIM;Federal;92.5;6.9;0.6;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1
6687;32080050;COLEGIO EQUIPE CACHOEIRENSE;Privada;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1
6688;32134002;ESCOLA FAMILIA AGRICOLA DE CACHOEIRO DE ITAPEMIRIM - MEPES;Privada;95.6;2.2;2.2;Sudeste;ES;Rural;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
6689;32033796;EEEFM MARIA DE LOURDES POYARES LABUTO;Estadual;97.4;0;2.6;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
6690;32033826;EEEFM JOSE RODRIGUES COUTINHO;Estadual;98.6;1.4;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0
6691;32033940;EEEFM SATURNINO RANGEL MAURO;Estadual;97.3;0;2.7;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
6692;32034016;EEEFM ANA LOPES BALESTRERO;Estadual;94;0;6;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6693;32034040;EEEFM SAO JOAO BATISTA - CARIACICA;Estadual;93.8;1.5;4.7;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6694;32034288;CAT BARBARA MONTEIRO LINDEMBERG;Privada;100;0;0;Sudeste;ES;Urbana;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
6695;32034520;ESCOLA ADVENTISTA DE CAMPO GRANDE;Privada;97.6;2.4;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
6696;32034644;EEEFM JOSE VITOR FILHO;Estadual;99.7;0;0.3;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
6697;32034652;EEEFM JESUS CRISTO REI;Estadual;94.7;0.4;4.9;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6698;32034857;CEEFMTI PROFESSORA MARIA PENEDO;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1
6699;32034954;EEEFM THEODOMIRO RIBEIRO COELHO;Estadual;98.4;1.6;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6700;32035004;EEEFM ALZIRA RAMOS;Estadual;94.7;5.3;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
6701;32035012;EEEFM ARY PARREIRAS;Estadual;100;0;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6702;32035039;EEEFM HUNNEY EVEREST PIOVESAN;Estadual;95.4;0.5;4.1;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6703;32035080;EEEFM PROF JOAQUIM BARBOSA QUITIBA;Estadual;98.2;0.5;1.3;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
6704;32035098;CEEFMTI PROFESSOR JOSE LEAO NUNES;Estadual;99.1;0.9;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0
6705;32035217;CENTRO EDUCACIONAL SAO GERALDO;Privada;97.8;2.2;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
6706;32070276;CE MUNDO MODERNO;Privada;98.7;1.3;0;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
6707;32073445;EEEFM NEA SALLES NUNES PEREIRA;Estadual;99.2;0;0.8;Sudeste;ES;Urbana;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0
6708;32076363;COLEGIO LUSIADAS;Privada;96.3;3.2;0.5;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1
6709;32076410;EEEFM DR JOSE MOYSES;Estadual;88.9;0.4;10.7;Sudeste;ES;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1
6710;32080824;IFES - CAMPUS CARIACICA;Federal;96.1;3;0.9;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
6711;32054092;EEEFM JOAO BLEY;Estadual;96.7;2;1.3;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
6712;32065060;COLEGIO EXPOENTE DE CASTELO;Privada;95.4;4.6;0;Sudeste;ES;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0
